id_cliente,ano_nascimento,nivel_educacao,estado_civil,salario_anual_dolar,criancas_ate_dez_anos,criancas_mais_dez_anos,data_entrada,resposta_campanha
11176,1970,Posgrado,Unión de hecho,65968,0,1,2022-05-12,0
2986,1976,Grado o superior,Casado,30772,1,1,2022-03-12,0
7462,1954,Grado o superior,Soltero,22507,0,0,2020-11-24,0
3900,1972,Grado o superior,Casado,65685,0,1,2022-03-29,0
7034,1978,Secundaria,Casado,25804,1,0,2021-09-01,0
9493,1980,Posgrado,Soltero,76412,0,0,2021-05-05,1
1143,1972,Grado o superior,Casado,22063,1,0,2021-08-08,0
1,1961,Grado o superior,Soltero,57091,0,0,2022-06-15,1
3855,1963,Grado o superior,Casado,22419,0,0,2021-04-18,0
5536,1959,Grado o superior,Unión de hecho,87771,0,1,2021-05-22,1
5989,1959,Secundaria,Divorciado,78353,0,1,2021-04-16,0
9499,1954,Grado o superior,Casado,93404,1,2,2021-05-07,0
6768,1962,Grado o superior,Divorciado,37859,1,2,2021-01-12,0
2150,1958,Posgrado,Viuda/Viudo,80995,0,1,2021-05-11,0
6646,1984,Grado o superior,Unión de hecho,16529,1,0,2022-03-01,0
4887,1976,Posgrado,Divorciado,55412,1,1,2021-11-22,0
8560,1992,Grado o superior,Soltero,48789,0,0,2020-09-10,0
3321,1967,Posgrado,Unión de hecho,56575,0,2,2021-05-05,0
11003,1980,Secundaria,Unión de hecho,25130,1,0,2021-10-02,0
10402,1967,Grado o superior,Casado,35441,1,1,2021-02-14,0
9904,1956,Grado o superior,Casado,71391,0,1,2021-03-29,0
6141,1972,Posgrado,Soltero,49494,1,0,2021-04-25,0
5687,1980,Grado o superior,Divorciado,81702,0,0,2020-09-23,0
10856,1980,Secundaria,Soltero,45889,0,1,2021-07-02,0
5121,1977,Grado o superior,Soltero,56628,0,1,2022-03-21,0
4186,1950,Grado o superior,Unión de hecho,34026,1,1,2021-08-05,0
368,1974,Grado o superior,Casado,40049,0,1,2020-11-29,0
3312,1988,Grado o superior,Soltero,34176,1,0,2022-05-12,0
11121,1981,Grado o superior,Casado,19419,1,0,2020-11-10,0
5332,1960,Secundaria,Casado,82504,0,0,2021-07-27,0
5848,1970,Grado o superior,Unión de hecho,81205,0,0,2022-01-13,1
10343,1991,Secundaria,Soltero,61618,0,0,2020-09-29,0
5935,1956,Posgrado,Soltero,55284,0,1,2020-12-24,0
2895,1963,Grado o superior,Soltero,49980,0,1,2021-10-23,0
10262,1980,Grado o superior,Casado,15072,2,0,2021-05-10,0
7848,1974,Grado o superior,Soltero,49166,0,1,2021-06-13,0
9477,1954,Posgrado,Casado,65324,0,1,2022-01-11,0
4856,1957,Secundaria,Casado,82347,0,0,2020-11-06,0
7186,1966,Posgrado,Unión de hecho,30843,1,1,2022-05-26,0
5794,1974,Posgrado,Casado,46374,0,1,2022-03-17,1
1456,1979,Grado o superior,Soltero,60474,0,1,2021-04-01,0
4877,1973,Posgrado,Casado,38576,0,1,2022-03-04,0
425,1985,Grado o superior,Casado,55357,2,0,2021-02-19,0
3007,1966,Grado o superior,Unión de hecho,37758,1,1,2020-10-04,0
1031,1989,Secundaria,Casado,85710,0,0,2021-05-05,0
4297,1969,Grado o superior,Unión de hecho,23228,1,0,2022-01-26,0
807,1969,Posgrado,Unión de hecho,44602,1,1,2022-02-15,0
9553,1987,Grado o superior,Casado,7500,0,0,2021-01-09,0
4271,1989,Secundaria,Unión de hecho,38683,1,0,2020-10-04,0
4120,1975,Secundaria,Soltero,49514,1,0,2021-12-17,0
2036,1973,Posgrado,Unión de hecho,57906,0,1,2021-06-11,0
115,1966,Posgrado,Soltero,43456,0,1,2021-03-26,0
4259,1986,Posgrado,Soltero,19485,2,0,2021-09-24,0
8687,1978,Grado o superior,Unión de hecho,53172,0,1,2021-05-06,0
2447,1979,Grado o superior,Unión de hecho,30545,1,0,2020-10-17,0
10140,1983,Posgrado,Unión de hecho,70123,0,0,2021-09-28,0
9353,1959,Grado o superior,Soltero,62450,0,1,2022-01-06,0
3623,1976,Grado o superior,Unión de hecho,21675,1,0,2022-06-11,0
738,1981,Secundaria,Soltero,42395,1,1,2022-04-04,0
7631,1978,Posgrado,Unión de hecho,61346,1,0,2021-10-06,0
4789,1953,Grado o superior,Unión de hecho,80812,0,0,2021-09-17,0
773,1971,Posgrado,Divorciado,42835,1,1,2021-06-30,0
10602,1983,Grado o superior,Casado,39922,1,0,2021-02-14,0
1446,1956,Posgrado,Soltero,86424,0,0,2022-04-05,0
3270,1978,Secundaria,Unión de hecho,17117,1,0,2021-01-17,0
8443,1972,Grado o superior,Soltero,24762,1,0,2022-02-10,1
9653,1975,Grado o superior,Casado,35797,0,1,2020-10-16,0
8916,1975,Grado o superior,Divorciado,36627,2,0,2021-07-23,0
8017,1981,Secundaria,Casado,51111,1,1,2022-06-19,0
5830,1972,Posgrado,Soltero,86857,0,0,2020-09-12,1
4597,1970,Posgrado,Unión de hecho,82072,0,0,2021-07-02,0
7023,1953,Posgrado,Soltero,46231,2,1,2020-11-26,0
8086,1959,Grado o superior,Casado,42243,1,1,2021-12-11,0
8825,1962,Grado o superior,Unión de hecho,51195,1,1,2021-04-01,0
2930,1978,Posgrado,Soltero,68092,0,0,2021-12-16,0
1928,1973,Grado o superior,Casado,31814,1,0,2021-02-09,0
7108,1965,Posgrado,Viuda/Viudo,51390,1,1,2020-09-08,0
10925,1983,Grado o superior,Casado,76630,0,0,2022-01-14,0
9960,1991,Secundaria,Soltero,26868,1,0,2022-04-30,0
8800,1943,Posgrado,Divorciado,48948,0,0,2021-02-01,1
9224,1972,Posgrado,Soltero,55260,0,1,2020-12-12,0
5519,1956,Grado o superior,Unión de hecho,64090,0,1,2021-08-07,1
5046,1958,Grado o superior,Divorciado,78331,0,1,2022-01-23,0
7037,1974,Posgrado,Casado,37087,1,0,2021-08-11,0
905,1986,Grado o superior,Divorciado,21846,1,0,2021-10-22,0
8624,1958,Grado o superior,Casado,81320,0,0,2021-02-06,0
8945,1970,Grado o superior,Divorciado,54137,0,1,2021-08-16,0
6445,1967,Grado o superior,Unión de hecho,66825,0,0,2021-07-14,0
2727,1973,Grado o superior,Unión de hecho,57100,0,0,2021-12-04,0
6404,1969,Grado o superior,Unión de hecho,58917,1,2,2021-03-24,0
11074,1977,Grado o superior,Soltero,85072,0,0,2022-04-09,0
10150,1961,Grado o superior,Soltero,86429,0,0,2021-11-21,1
1968,1971,Grado o superior,Viuda/Viudo,45684,1,0,2021-12-02,0
6534,1974,Grado o superior,Unión de hecho,47889,1,0,2022-01-04,0
9485,1986,Posgrado,Casado,45921,0,0,2022-03-10,0
7053,1966,Posgrado,Soltero,78420,0,0,2021-06-29,0
4654,1992,Grado o superior,Unión de hecho,75114,0,0,2021-11-07,0
9760,1963,Posgrado,Viuda/Viudo,52278,0,1,2021-01-25,1
1048,1972,Posgrado,Casado,35641,1,0,2021-07-14,1
10619,1994,Grado o superior,Soltero,95529,0,0,2020-12-03,1
9308,1954,Grado o superior,Casado,62820,0,0,2021-05-11,0
10505,1960,Posgrado,Unión de hecho,73113,0,0,2021-12-26,0
8362,1982,Posgrado,Casado,84169,0,0,2021-08-07,1
2625,1954,Secundaria,Soltero,42607,0,1,2021-11-17,0
4637,1954,Posgrado,Soltero,74637,0,0,2021-05-18,0
9972,1955,Posgrado,Unión de hecho,46015,1,1,2022-04-13,0
4483,1993,Grado o superior,Soltero,72354,0,0,2021-04-17,0
4487,1969,Posgrado,Soltero,39858,1,0,2021-01-24,1
4988,1948,Posgrado,Casado,34469,1,1,2022-05-04,0
8931,1986,Grado o superior,Unión de hecho,83033,1,0,2022-05-18,0
5871,1979,Posgrado,Unión de hecho,24401,0,0,2020-08-31,0
2008,1978,Grado o superior,Casado,77583,0,0,2022-02-10,0
3139,1982,Secundaria,Soltero,74116,0,0,2021-12-30,0
10037,1993,Grado o superior,Soltero,74293,0,0,2022-05-04,0
10673,1976,Posgrado,Casado,68397,0,1,2021-11-17,0
5303,1974,Posgrado,Unión de hecho,79632,0,0,2022-04-08,0
538,1989,Grado o superior,Soltero,46107,1,0,2022-02-10,0
7922,1951,Posgrado,Soltero,64950,0,1,2020-08-12,0
5692,1989,Secundaria,Casado,25443,1,0,2020-12-22,0
4843,1952,Grado o superior,Soltero,75127,0,0,2022-05-22,0
6383,1971,Posgrado,Unión de hecho,32892,1,0,2022-05-25,0
1628,1971,Grado o superior,Unión de hecho,71796,0,0,2021-10-24,0
1204,1970,Posgrado,Casado,67536,0,1,2021-05-22,0
3673,1971,Grado o superior,Soltero,55239,0,1,2021-07-14,0
760,1975,Posgrado,Divorciado,60554,1,0,2021-08-09,0
8957,1952,Secundaria,Soltero,64831,1,1,2021-06-10,0
4128,1962,Posgrado,Unión de hecho,56067,0,1,2021-07-20,0
6810,1983,Grado o superior,Divorciado,82025,0,0,2021-05-28,1
5386,1953,Grado o superior,Unión de hecho,94384,0,0,2021-03-04,1
8700,1986,Secundaria,Soltero,14906,0,0,2020-12-22,0
3202,1987,Posgrado,Casado,51563,0,0,2020-10-01,0
1328,1982,Secundaria,Casado,57937,0,1,2022-02-16,0
8405,1979,Grado o superior,Divorciado,68274,1,1,2021-09-30,0
6515,1977,Grado o superior,Unión de hecho,39771,1,0,2021-12-06,0
2882,1975,Secundaria,Divorciado,67893,0,1,2020-10-01,0
7574,1979,Posgrado,Unión de hecho,27922,1,0,2022-05-10,0
6387,1976,Posgrado,Unión de hecho,52190,1,1,2022-05-08,0
5320,1973,Posgrado,Divorciado,44051,1,1,2021-01-29,1
5048,1971,Posgrado,Soltero,42767,2,0,2021-05-11,0
8146,1976,Posgrado,Unión de hecho,46106,1,1,2022-05-11,0
10031,1976,Posgrado,Casado,16927,1,1,2021-02-10,0
5748,1965,Grado o superior,Casado,59754,0,1,2020-12-01,1
2134,1952,Grado o superior,Soltero,53700,0,1,2020-08-17,0
1523,1973,Grado o superior,Casado,59041,1,1,2022-05-07,0
9665,1957,Posgrado,Divorciado,54237,0,1,2021-04-27,0
4640,1967,Grado o superior,Divorciado,70647,0,1,2020-09-21,0
3635,1962,Posgrado,Soltero,52597,0,1,2022-05-07,0
3547,1969,Posgrado,Unión de hecho,41021,1,0,2020-12-30,1
2456,1975,Posgrado,Casado,40233,0,1,2021-10-14,0
5633,1980,Grado o superior,Casado,50183,1,1,2022-06-25,0
7801,1959,Grado o superior,Unión de hecho,54753,0,1,2021-09-12,0
10489,1973,Grado o superior,Casado,92955,0,0,2021-08-19,1
7011,1973,Grado o superior,Casado,33471,1,0,2020-10-12,0
2620,1974,Posgrado,Casado,34596,1,0,2021-04-13,1
3933,1980,Grado o superior,Unión de hecho,44010,1,0,2020-10-13,0
10981,1988,Grado o superior,Casado,84219,0,0,2022-02-02,0
1734,1968,Posgrado,Unión de hecho,40706,2,1,2021-01-17,0
10995,1988,Secundaria,Casado,15716,1,0,2020-11-12,0
6357,1959,Secundaria,Divorciado,59052,0,1,2021-11-17,0
9209,1971,Posgrado,Unión de hecho,80573,0,0,2020-10-14,0
10286,1962,Grado o superior,Casado,83715,0,0,2022-02-03,0
2611,1959,Posgrado,Unión de hecho,82576,0,0,2020-08-01,0
1600,1965,Posgrado,Casado,56962,2,1,2021-10-11,0
3308,1952,Grado o superior,Casado,35704,1,1,2022-01-03,0
5407,1954,Grado o superior,Unión de hecho,53103,0,1,2021-09-12,0
2166,1960,Secundaria,Viuda/Viudo,46779,1,1,2021-07-12,0
3955,1965,Grado o superior,Divorciado,4861,0,0,2022-06-22,0
6634,1979,Posgrado,Divorciado,33462,1,0,2021-08-07,0
3056,1978,Grado o superior,Divorciado,63693,0,1,2021-10-14,0
5718,1950,Grado o superior,Casado,80763,0,0,2021-08-15,1
6872,1974,Posgrado,Casado,65352,0,1,2021-08-21,0
8164,1978,Posgrado,Casado,82170,0,0,2021-11-25,0
4580,1969,Grado o superior,Casado,75759,0,0,2021-10-25,1
9305,1976,Secundaria,Soltero,79689,0,0,2021-05-12,0
453,1956,Posgrado,Viuda/Viudo,35340,1,1,2022-06-29,0
8545,1954,Grado o superior,Divorciado,85683,0,0,2022-03-21,1
9850,1972,Secundaria,Casado,24884,1,0,2020-11-29,0
7378,1981,Posgrado,Unión de hecho,42021,1,0,2020-08-31,0
7646,1989,Grado o superior,Soltero,64449,1,0,2022-02-18,0
1640,1954,Grado o superior,Divorciado,64587,1,1,2022-06-22,0
5184,1995,Grado o superior,Soltero,34824,0,0,2022-03-26,0
8492,1978,Grado o superior,Unión de hecho,75437,0,0,2021-11-09,0
11188,1957,Grado o superior,Unión de hecho,26091,1,1,2022-02-25,0
1212,1973,Grado o superior,Casado,52845,1,0,2021-08-13,0
9097,1956,Grado o superior,Divorciado,46086,0,1,2021-11-03,0
10473,1956,Posgrado,Viuda/Viudo,78028,0,1,2020-09-10,1
7962,1987,Posgrado,Soltero,95169,0,0,2021-10-09,1
9984,1981,Secundaria,Casado,56337,1,1,2021-03-27,1
5527,1987,Grado o superior,Unión de hecho,22434,1,0,2021-02-13,0
6374,1954,Posgrado,Casado,36930,0,1,2021-05-17,0
7453,1954,Grado o superior,Soltero,36130,0,1,2021-02-02,1
8952,1953,Posgrado,Casado,65569,0,1,2020-11-05,0
241,1952,Grado o superior,Unión de hecho,83844,0,0,2021-05-12,0
8975,1968,Grado o superior,Casado,19514,1,1,2022-01-26,0
6119,1963,Posgrado,Soltero,36736,1,1,2021-05-10,0
5236,1979,Grado o superior,Unión de hecho,77568,0,1,2020-08-25,0
5723,1976,Posgrado,Unión de hecho,49187,0,1,2022-01-11,0
1710,1978,Grado o superior,Soltero,30168,1,0,2021-03-07,0
1970,1968,Posgrado,Unión de hecho,34053,0,1,2020-09-10,0
5313,1971,Posgrado,Casado,38196,1,1,2022-04-18,0
10634,1951,Posgrado,Casado,59412,0,0,2022-04-19,0
7010,1965,Secundaria,Casado,70924,0,0,2022-04-07,0
8562,1969,Grado o superior,Unión de hecho,54165,0,0,2021-05-28,0
3158,1973,Grado o superior,Casado,32300,1,0,2021-01-03,0
4436,1976,Grado o superior,Soltero,20180,0,0,2021-02-20,0
5287,1973,Grado o superior,Casado,34961,1,0,2022-06-19,0
2445,1974,Posgrado,Unión de hecho,28440,1,0,2021-07-07,0
6059,1953,Posgrado,Unión de hecho,64504,1,2,2021-03-04,1
4550,1966,Posgrado,Unión de hecho,33564,0,1,2022-06-24,0
4240,1978,Grado o superior,Casado,17345,1,0,2020-11-03,0
8911,1967,Posgrado,Casado,56320,0,1,2021-04-08,0
3706,1978,Grado o superior,Soltero,28647,1,0,2021-08-21,1
3628,1987,Secundaria,Soltero,15038,1,0,2021-01-29,0
10175,1958,Posgrado,Divorciado,32173,0,1,2021-08-01,0
8985,1964,Secundaria,Unión de hecho,68316,0,1,2020-11-04,0
5204,1971,Grado o superior,Unión de hecho,74538,0,0,2021-06-29,1
9220,1971,Grado o superior,Soltero,91700,0,0,2021-01-17,1
9888,1969,Grado o superior,Unión de hecho,68695,0,0,2022-06-25,0
5263,1977,Secundaria,Casado,31056,1,0,2021-01-22,0
1020,1973,Grado o superior,Casado,79593,0,0,2022-05-12,0
9503,1980,Grado o superior,Soltero,28071,0,0,2020-08-29,0
10613,1958,Posgrado,Unión de hecho,37334,1,1,2022-02-26,0
67,1972,Posgrado,Soltero,46423,1,1,2021-09-18,0
6019,1971,Posgrado,Casado,37126,1,0,2022-03-30,1
5863,1953,Grado o superior,Casado,47703,0,1,2021-05-29,0
3717,1959,Grado o superior,Casado,61180,0,1,2022-04-23,0
6730,1954,Grado o superior,Casado,38998,1,1,2020-11-03,0
10749,1991,Grado o superior,Soltero,8028,0,0,2020-09-18,0
4998,1962,Grado o superior,Unión de hecho,76081,0,0,2022-05-23,0
6287,1986,Grado o superior,Unión de hecho,34728,1,0,2021-07-30,1
5985,1965,Posgrado,Soltero,33168,0,1,2020-10-13,0
4754,1966,Posgrado,Casado,33585,0,1,2021-09-25,0
4002,1960,Posgrado,Casado,77037,0,1,2021-10-13,0
8870,1984,Grado o superior,Unión de hecho,35196,1,0,2020-11-13,1
966,1966,Grado o superior,Casado,44529,0,1,2021-07-05,0
4767,1965,Secundaria,Casado,70924,0,0,2022-04-07,0
9725,1966,Posgrado,Unión de hecho,28764,1,1,2022-06-05,0
4475,1949,Posgrado,Casado,69098,0,0,2021-02-16,0
5740,1970,Secundaria,Divorciado,25959,1,1,2021-02-14,1
5731,1983,Posgrado,Casado,27100,1,0,2021-04-05,0
7290,1985,Grado o superior,Soltero,70596,0,0,2020-10-05,0
3846,1974,Grado o superior,Casado,42557,0,1,2020-08-29,0
8104,1951,Posgrado,Casado,53312,0,0,2021-08-09,0
4507,1952,Grado o superior,Soltero,72228,0,0,2020-11-27,0
11013,1987,Grado o superior,Unión de hecho,67605,0,0,2021-03-31,0
4491,1949,Posgrado,Casado,62845,1,1,2020-10-01,0
3759,1958,Grado o superior,Unión de hecho,65196,0,2,2021-07-25,0
1162,1987,Posgrado,Soltero,42000,0,0,2021-01-10,1
2055,1973,Posgrado,Divorciado,35860,1,1,2022-05-19,0
10766,1964,Posgrado,Casado,65526,0,1,2022-04-11,0
4415,1961,Grado o superior,Casado,16860,1,1,2020-09-12,0
3005,1992,Grado o superior,Soltero,83528,0,0,2022-05-01,1
2223,1965,Secundaria,Divorciado,64176,0,1,2020-08-03,0
4817,1956,Grado o superior,Divorciado,22304,0,0,2020-08-04,0
2875,1978,Grado o superior,Casado,67023,0,0,2022-03-04,0
10536,1971,Posgrado,Unión de hecho,32892,1,0,2022-05-25,0
11112,1966,Grado o superior,Unión de hecho,70713,0,1,2020-12-03,0
3807,1955,Grado o superior,Unión de hecho,59925,0,1,2020-11-30,0
9197,1953,Grado o superior,Casado,39722,0,1,2022-02-24,0
10832,1958,Grado o superior,Unión de hecho,46610,0,0,2021-07-18,0
6421,1961,Grado o superior,Unión de hecho,88347,0,0,2021-07-03,0
4207,1981,Posgrado,Casado,87171,0,0,2021-05-01,0
577,1976,Secundaria,Unión de hecho,26907,1,1,2021-08-20,0
10855,1968,Posgrado,Soltero,50014,1,0,2022-01-22,0
3081,1978,Posgrado,Casado,41014,1,0,2021-04-22,0
3535,1965,Grado o superior,Soltero,66294,0,0,2022-03-17,0
247,1971,Grado o superior,Casado,36715,1,0,2020-11-17,1
8707,1956,Grado o superior,Casado,79456,0,0,2020-08-22,1
9523,1982,Grado o superior,Unión de hecho,40479,1,0,2021-08-17,0
6072,1970,Posgrado,Soltero,75345,0,0,2021-02-02,1
6295,1977,Grado o superior,Casado,54233,0,1,2021-02-04,0
10914,1970,Grado o superior,Soltero,24163,1,1,2021-10-12,0
1509,1958,Posgrado,Unión de hecho,84460,0,0,2021-01-04,1
5577,1983,Grado o superior,Unión de hecho,43776,1,0,2022-05-03,0
7348,1958,Posgrado,Soltero,71691,0,0,2022-03-17,1
1127,1973,Posgrado,Casado,85844,0,0,2022-05-29,0
1833,1974,Posgrado,Soltero,39190,1,0,2022-04-26,0
4944,1959,Grado o superior,Unión de hecho,71367,0,0,2021-08-23,0
9080,1972,Posgrado,Soltero,38578,1,1,2021-06-22,0
6466,1965,Posgrado,Casado,57236,1,1,2022-03-12,0
9964,1979,Grado o superior,Soltero,61825,0,1,2021-08-07,0
4790,1958,Grado o superior,Divorciado,79803,0,1,2022-06-02,0
10245,1986,Secundaria,Soltero,80910,0,0,2020-10-31,0
1109,1982,Posgrado,Unión de hecho,27590,1,0,2021-04-23,0
6001,1979,Grado o superior,Casado,56775,0,1,2021-01-02,0
5538,1975,Grado o superior,Divorciado,83829,0,0,2021-10-08,1
10552,1979,Secundaria,Casado,54210,0,1,2021-05-20,0
1545,1986,Grado o superior,Casado,38508,1,0,2021-08-02,0
7409,1970,Grado o superior,Unión de hecho,53187,1,0,2021-10-26,0
4444,1972,Grado o superior,Casado,30023,1,0,2022-03-24,0
146,1960,Posgrado,Soltero,76045,0,0,2021-11-15,0
6271,1952,Posgrado,Casado,50870,0,1,2022-06-19,0
10065,1970,Secundaria,Casado,15315,0,0,2021-08-03,0
4741,1974,Secundaria,Casado,65463,1,0,2022-01-30,0
246,1965,Grado o superior,Casado,66480,1,1,2022-05-31,0
375,1954,Grado o superior,Divorciado,76773,0,0,2021-02-25,0
1524,1983,Secundaria,Soltero,81698,0,0,2021-03-01,1
10022,1973,Posgrado,Soltero,54466,1,1,2022-02-09,0
7451,1960,Posgrado,Soltero,98777,0,0,2022-02-17,0
11010,1984,Posgrado,Soltero,16269,1,0,2021-08-30,0
4356,1971,Grado o superior,Unión de hecho,71819,0,1,2021-08-28,0
3885,1983,Posgrado,Casado,33569,1,0,2021-10-16,1
1175,1983,Posgrado,Casado,36262,0,0,2021-09-20,1
880,1966,Secundaria,Unión de hecho,22634,0,0,2021-01-16,0
2320,1978,Secundaria,Casado,47025,0,1,2021-09-12,0
850,1968,Grado o superior,Soltero,70566,0,1,2021-10-06,0
4713,1979,Posgrado,Casado,31605,1,0,2020-11-22,0
675,1973,Posgrado,Divorciado,52034,1,1,2021-05-17,0
5025,1979,Grado o superior,Soltero,48526,1,0,2021-12-24,0
2308,1954,Grado o superior,Casado,46734,0,1,2020-11-18,0
5995,1962,Grado o superior,Divorciado,39552,1,1,2020-12-18,1
6749,1966,Grado o superior,Soltero,86358,1,1,2020-08-08,0
1010,1977,Grado o superior,Unión de hecho,46931,2,1,2022-04-24,0
8977,1985,Secundaria,Soltero,16581,0,0,2021-01-12,0
4756,1952,Secundaria,Divorciado,63998,0,0,2021-12-20,1
3412,1951,Posgrado,Casado,67381,0,1,2021-01-15,0
606,1967,Grado o superior,Soltero,25930,1,1,2021-10-10,0
5961,1978,Grado o superior,Casado,42693,1,0,2022-06-07,0
2975,1976,Grado o superior,Unión de hecho,85606,0,1,2020-11-12,0
2894,1985,Grado o superior,Soltero,72903,0,0,2021-10-29,1
7613,1974,Secundaria,Unión de hecho,49669,1,0,2022-05-24,0
10542,1968,Posgrado,Casado,36778,1,1,2020-08-05,0
8015,1962,Posgrado,Divorciado,85696,0,0,2021-05-03,1
10617,1989,Posgrado,Divorciado,10979,0,0,2022-05-22,0
11166,1961,Grado o superior,Casado,49678,0,1,2021-02-02,0
849,1953,Posgrado,Unión de hecho,56129,0,1,2021-06-20,0
523,1989,Grado o superior,Casado,37155,1,0,2021-01-31,0
4066,1978,Secundaria,Divorciado,21282,1,0,2022-05-11,0
8414,1962,Posgrado,Soltero,33419,0,1,2021-08-17,0
819,1945,Grado o superior,Viuda/Viudo,63285,0,0,2021-11-05,0
4961,1974,Posgrado,Unión de hecho,21255,1,0,2022-01-21,0
749,1981,Grado o superior,Unión de hecho,42162,1,0,2021-11-19,1
5430,1956,Grado o superior,Unión de hecho,54450,1,1,2020-09-14,0
7755,1954,Posgrado,Casado,57744,0,1,2021-11-12,0
10525,1986,Grado o superior,Soltero,26576,1,0,2020-10-13,1
1453,1943,Posgrado,Viuda/Viudo,57513,0,0,2021-07-06,0
8310,1964,Grado o superior,Unión de hecho,68142,0,1,2020-08-29,0
10710,1979,Grado o superior,Casado,7500,0,1,2020-08-29,0
5031,1974,Grado o superior,Unión de hecho,83145,0,0,2020-09-22,1
2613,1960,Posgrado,Casado,54197,0,1,2022-04-03,0
213,1963,Posgrado,Soltero,23091,1,1,2022-05-28,0
967,1976,Grado o superior,Casado,46049,1,1,2021-07-21,1
1077,1974,Grado o superior,Unión de hecho,56715,0,0,2020-12-05,0
7959,1961,Grado o superior,Casado,79410,0,0,2022-05-29,0
640,1951,Grado o superior,Casado,57304,0,1,2021-03-11,0
4252,1965,Grado o superior,Casado,44375,0,1,2022-03-23,0
8432,1956,Grado o superior,Unión de hecho,54450,1,1,2020-09-14,0
6218,1965,Grado o superior,Casado,59594,0,1,2020-10-20,0
6905,1994,Grado o superior,Unión de hecho,80685,0,0,2020-08-22,0
5922,1974,Posgrado,Casado,40344,0,1,2021-10-13,0
3598,1972,Grado o superior,Casado,62710,0,1,2021-05-23,0
6116,1968,Secundaria,Casado,48985,0,1,2021-07-05,0
6263,1968,Grado o superior,Unión de hecho,35322,1,2,2020-08-22,0
10486,1948,Grado o superior,Casado,77142,0,0,2021-05-29,0
2410,1969,Grado o superior,Soltero,81657,0,0,2022-01-22,0
193,1996,Secundaria,Casado,14421,0,0,2022-02-17,0
3363,1974,Secundaria,Casado,20130,0,0,2022-03-17,0
8278,1990,Posgrado,Casado,74214,0,0,2020-08-26,0
10660,1957,Posgrado,Casado,66726,1,1,2022-01-12,0
8686,1979,Secundaria,Unión de hecho,23724,1,0,2021-01-08,0
1604,1960,Posgrado,Casado,47353,0,1,2021-11-13,0
5907,1952,Posgrado,Casado,33444,1,1,2020-11-03,0
10669,1981,Grado o superior,Casado,54386,0,1,2021-05-17,0
2918,1981,Grado o superior,Divorciado,28510,1,1,2021-04-13,0
5735,1991,Posgrado,Soltero,90638,0,0,2022-02-13,0
359,1950,Grado o superior,Unión de hecho,48070,0,1,2021-01-13,0
8387,1957,Grado o superior,Casado,43140,0,1,2021-01-05,0
1829,1961,Posgrado,Divorciado,54959,0,1,2021-01-19,1
3839,1958,Secundaria,Soltero,15056,1,1,2021-05-03,0
9392,1971,Grado o superior,Soltero,26954,1,0,2022-05-08,0
2292,1985,Grado o superior,Soltero,22327,1,0,2021-08-02,0
10466,1965,Grado o superior,Casado,44393,1,1,2021-08-22,0
9855,1952,Posgrado,Soltero,62000,0,1,2021-08-25,0
4088,1962,Posgrado,Unión de hecho,31497,0,1,2020-12-06,0
5231,1974,Secundaria,Casado,45894,0,2,2022-02-27,0
590,1970,Posgrado,Divorciado,78579,0,0,2020-12-22,1
8732,1969,Posgrado,Viuda/Viudo,67369,0,1,2020-11-17,1
2315,1960,Grado o superior,Divorciado,58401,0,1,2022-04-20,0
3515,1952,Grado o superior,Soltero,62307,0,1,2022-02-17,0
2245,1969,Posgrado,Casado,43641,1,1,2021-04-22,0
6283,1968,Posgrado,Divorciado,63841,0,1,2021-04-21,0
2246,1965,Secundaria,Casado,46891,0,1,2021-09-01,0
6606,1969,Posgrado,Casado,70091,1,0,2021-03-31,0
5545,1972,Posgrado,Casado,78075,0,0,2022-04-05,0
7342,1961,Secundaria,Viuda/Viudo,59184,0,1,2020-09-09,0
837,1977,Grado o superior,Casado,54809,1,1,2021-09-11,0
9500,1959,Grado o superior,Casado,58113,0,1,2021-01-25,0
3602,1958,Posgrado,Casado,51412,0,1,2021-12-31,0
234,1979,Grado o superior,Divorciado,15287,1,0,2020-10-10,1
2995,1957,Posgrado,Unión de hecho,66636,0,0,2021-08-17,0
1118,1956,Posgrado,Casado,50965,0,1,2021-02-20,0
7789,1965,Posgrado,Casado,84618,0,0,2021-11-22,0
3068,1990,Grado o superior,Casado,18351,0,0,2021-10-29,0
8955,1957,Posgrado,Unión de hecho,40451,0,2,2022-02-16,0
945,1965,Grado o superior,Unión de hecho,36317,0,1,2021-05-22,0
5644,1957,Grado o superior,Unión de hecho,42213,0,1,2021-10-12,0
7192,1955,Grado o superior,Unión de hecho,65748,0,1,2021-04-15,0
2324,1972,Grado o superior,Unión de hecho,77044,0,1,2021-10-27,0
697,1969,Grado o superior,Unión de hecho,74918,0,0,2021-03-12,0
3439,1972,Grado o superior,Casado,56721,1,1,2020-10-31,0
1506,1975,Grado o superior,Soltero,42160,1,1,2021-06-28,1
232,1965,Grado o superior,Soltero,61559,0,1,2021-07-17,0
8876,1963,Posgrado,Unión de hecho,33629,1,1,2020-08-08,0
4500,1991,Posgrado,Unión de hecho,68682,0,0,2021-10-06,0
9739,1963,Grado o superior,Soltero,34377,0,1,2021-01-19,0
10395,1986,Secundaria,Soltero,8940,1,0,2020-08-22,0
1176,1973,Grado o superior,Casado,26228,1,0,2021-09-22,0
1627,1957,Secundaria,Divorciado,77297,0,0,2021-01-26,0
